label	text
1	@bustxamovex i love you 
1	of course he makes me feel better 
0	got the ebay blues! item i want jumped from no bidders to over $100 in an hour.. still has 3 hours to go. i'd better not get my hopes up 
0	Woken up by someone hammering &gt;&lt; they have stopped now and I can't get back to sleep 
0	@islandnene83 well you didnt even consult me to see what my plans were. maybe they changed...and they did. so thanks.   
1	Is lying in bed with a babe 
1	oh BTW - bought Mediatemple (mt) thanks to all for referrals.. 
1	@reesh heyyyyyy want to hook it up!! lol 
1	@ManyaS 
0	@mattycus  *cry* 
1	#iphone #spotify I'm now able to run spotify on my iPhone, through a remote desktop session to my pc using Jaadu RDP. It works 
1	@sian_the_mouse yay! a duck! if i want anything watching me it'd be a duck!  lol
0	@KarsentheSlater I'm getting pissy lately - I know I make mormon jokes at you - I'm sorry. I hear mormon jokes now and I feel bad. 
0	@KristenjStewart just watched the trailer for adventureland on itunes looks so funny!! pity i don't think we get it in Australia 
1	@ricardooooo we'll have a geek off next time you are in Tahoe!! But you need to get miss vicky jay reciting star wars by then 
0	I am officially banning godaddy.com from my comp. My head hurts from the small print AND I wasted $10 that could've happily gone to Boba 
1	Listening to Lokki talk, ok he's a cat so it's all meows I don't understand but man the sounds he can make as he wanders the apartment.  
0	Now I'm down to 10% battery! 
1	@Lyanna I couldn't agree more 
1	HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you 
0	Smile like you mean it. Wow. This song brings back memories. Still can't sleep. 
0	Ok wonder why twitpix isn't an option for this new phone I got?! I can't win! I'll leave the photos to my cuz I guess... 
0	A beautiful morning - the sun is shining, the birds are singing, I've just been playing Mousetrap with the kids... damn, now work 
1	@RightGirl Give it a try. Twitter will still be here if you can't. 
1	@Prince_P follow me chris!! 
0	@sarahsaturday I'm sorry your gift card ran out.... That suck. 
0	Everything is still broken! 
0	Wahh  no CSI anywhere! DVR'ed I Love Money 2 though - gonna watch it then sleep - Goodnight Tweeters&lt;3
1	For everyones clarification I am not on the run from the law or anything I am just having a few quiet months trying not to go out 
1	@Lou911 Aww, thanks 
1	@ddlovato   new video. amazing. simply stunning, not to mention one of my favorites. 
1	@plasticfuzzies who you goin with timmy!! you know my birthday is on the 19th...so maybe go again then! 
1	I like making friends with people who are building very cools things. One such person is @nathanchase who built http://flickchart.com 
0	@CourtneyBrwn awww thanks.. i hate being sick 
1	@frankiekillsyo chocolate chip waffles 
1	so sleepy. good times tonight though 
0	Please watch this vid and tell me if you are not moved  http://www.youtube.com/watch?v=EUJSME0TORw
0	Got to pause twilight now as nearly at work 
1	@ryanjschmidt  happy to 'give the GEARS' to one @ryanjschmidt  
0	Tried to install a Twitter-application on my phone. Didn't work tough, boo! 
0	one less follower tonight 
1	@JonathanRKnight you can DIRECT MESSAGE us/me/all of us...whatever you want 
0	@treesahquiche okay, about the applepears, I've talked to a few people and they've ALL had them before. No one ever told me, never 
1	looooong day finally come to an end. as long as the bebes stay asleep. haha  bring on tomorrow!! B-)
1	Watching Keith Olbermann(late late rerun) then it's on to The Daily Show which is having Michael J. Fox on as guest. My high school crush 
0	is losing her hubby for a week tomorrow for work.  Easter and all 
0	@twista202 I still haven't read the 9th&amp;10th Princess diaries  Saving Francesca made me cry at the end. Hmm those are easy books.
0	Has a huge headache but gotta go to work 
1	@victoriaerin HEYYYYYYYYYYY YOU 
1	@JamesDeen you are my own personal Jeepers 
0	@danielledeleasa http://twitpic.com/2y1pe - I hate 2 B allergic  i want a puppy soo bad that i've already thought some cool names
0	should've been asleep two hours ago 
1	thanks for all the input @ncvbxfgf, @jogabenita,@valtan29, @joeaugustin, @lyrradnahc! keep them arguments coming! 
1	I'm going to shop with my BFF today, it's gonna be fun  i can't wait
0	@januarycrimson Sorry, babe!!  My fam annoys me too. Thankfully, they're asleep right now. Muahaha. *evil laugh*
1	I M La Boheme: NSFW hey guys, spread the word! the green party is in town!  Ã¯Â¿Â½I...: hey guy.. http://tinyurl.com/dlevo2
0	?????? ? ?? ???? ???????? ???? ???? ??????????? ?????? ??? ????? - There was a problem with your picture 
1	@Kal_Penn Maaan, I'm going to miss Kutner. He was my favorite on the show. Keep being awesome, Kal! 
0	i hurt my leg! 
1	@abacab1975 yep...off to work soon 
0	Fairly certain I have the flu. 
1	@leogaggl 3 would be nice  Outside of TAFE SA for the moment
0	I have a hole in my favourite top. I bought it in the sale before Christmas so I can't even get an exchange  might try fixing it later.
1	Sitting at his mom's work.  Craving tea.
1	@ycsing that's nicki our monday night drag queen... 
0	@MissElizabeth Food allergies suck!  I became allergic to shellfish about 4 months ago out of the blue, and I used to love shrimp.  
1	@Rebecca1158 goodnight. 
1	@legmar @linnix glad to see my household problems entertain you 
1	@lexykiddle i didnt do much made a sandwhich  and then caught a fish  wbuyou going paulis party? some good news for you cant say on here.
0	@samsungimaging better get your auto feature ironed out. that blast of advertisements was nothing less than industrial strength spam! 
1	@micresendo3000 I suck at math but I understand sex really well -- this is the sort of mental image that is useful 
0	Depressed. Our new app's Alpha 0.0.10 is now even more complex than our last app's version 9.5. I long for those  small dev teams days.  
0	help me forget 8th april &amp; 13th july! 
0	is upset that he can't update his Facebook by texting it... and might cry as a result  School today also. Blah!
1	@vinu_ms ?????? ???? ???? ?? ???????????? ... pls excuse spelling mistakes 
1	@lchin jogging while talking about ruby... the new frontier of fitness for the ruby hacker?  seems cool anyway
1	@EivindJ I wish my dentist told me that. 
0	I think my email / domain is being blocked by  Akismet 
1	@islandcubfree but of course bud 
0	I'm not happy. I woke up at 5.30am this morning and didn't get to sleep again till 6.45am  
0	i dont want to go to school tomorrow for an exam, after having one and a half weeks off 
0	@cyantist You're so lucky! I wish I did. 
1	@middleclassgirl makes it all feel worthwhile doesn't it?  though today, i stretched myself and handwrote headings on butcher's paper!! 
1	@laurange You better believe it  Don't panic! There's still time!
1	stressing over this math test...uhhh....2 days till spring break!!!! 
0	Missing @vemsteroo  Unwell still so having phoned the office am going back to bed. It seems empty this morning. *sigh*
1	@mschaffel nice one, does that mean you'll put up an avatar too 
0	just joined twitter and doesnt know anyone yet... 
1	Whoops, sorry to anyone trying to email me earlier today. My inbox was full but should now be empty 
1	@DonnieWahlberg YOU give me joy....and you have for years. You are such an amazing man and we are all lucky to know you. 
0	@ashman01 My only complaint about Facebook is they've changed it so much it's confusing 
0	pfff, rearanging database 
1	@EdwardLawrence different time zones or way too much coffee. 
1	@googeegoo that works  What would you like to do?
0	@jyesmith That's a lot of angst for a Tuesday afternoon 
1	@maddysen lol omg check my profile in 5 mins 
0	Sleepy head.. chances of actually sleeping? Slim to FUCKING NONE! 
1	ryanodonnell: @AttractMode Thanks for putting on such a great event. Can't wait for the inevitable sequels!  [.. http://tinyurl.com/c3e3ub
1	Went to Calgary with some of the lads (Gaspar had to sit in the boot  ) to watch the Flames versus LA Kings. Calgary won 4-1. Nice night.
0	ugh horrible ending to the sandra kantu story  prayers go out.
1	I am now going to sleep, tweet ya later 
1	eleonoraelitoday I've got b-day  yay I wish, that some celebrities wish me happy b-day xP haa xD it'll never happen ...
0	 is cold
1	@lanafromoz Your professor is just failing at Plain English Communication, clearly. 
0	@nick_carter I will wait for you at fanclub chat.. even tough you're not my favorite 
1	@SaphInfection Oh, OK. That explains it. And puts my universe back into balance a bit. 
0	Stupid bus was early  I missed it. Stupid thing  Then I missed the bus after that.  Finally got a bus, then missed my second :'( gutz.
1	@LizMyers first impressions are good actually, like the design, a happy-summer feeling 
0	@Kal_Penn thank you for being a great character on House! I'm sad to see you go! 
1	bars on Monday = awesome.  
0	Synching my contacts from my old mobile to iPhone. Import does not work well 
0	It's going to be a loooooooooooooooooooooooooooooooonnnnnnngggggggg night at work 
1	loves having a lot of work that needs doing, this should keep me occupied for the next 2 days.  http://plurk.com/p/mzyb1
0	@eRRe_sC aaw i miss ya all too.. im leaving to BH tomorrow &quot;morning&quot; i think.. aww i wanna go to the beach w u girls!! 
0	Off to the doctor's today emily has a rash which looks like the measles 
0	@lovebscott absolutely not!! 
0	Watching &quot;a league of their own&quot;...makes me miss mint chocolate ice cream cones and my grand ma  fuck.
1	is watching Twilight for the millionth time. 
1	oatmeal at 3am &gt; veg soup at 5am. 
0	anyone else having problems accessing TTB??? I cant get on!!! 
1	Believe it or not...I'm on vacation (well deserved) from 9th to 24th of April...God save my boss 
1	Just got back after an rough roadtrip to Amsterdam on the motorcycle. Had an excellent time there 
1	@StacieLane Oh...well, never mind then.  lol But what if a guy you really liked had a mama like that?
1	@JonathanRKnight Maybe Jordan could help you answer a few? Just an idea.. 
0	I'm not still up I swear. Why do I keep losing. gaining. losing. gaining. tweeps?  So heart wrenching.
0	@OfficialPRofOZ she sed puerto rican 
0	I just re-pierced my ears 
0	pfff i want to go back to bed i feel horrible today 
0	Landed funny on my foot this morning while jumping down the stairs and I twisted it. Quite sore now.. 
1	@coryBasil Hurry up and be the first person to publish a book of twitters! 
0	Let's hope the sore throat clears up before the break and is not a pre-cursor to illness over the holidays 
1	had a good tech meeting at clubZone - dinner was sushi 
0	@TheBlondeTheory Between that and the Italy earthquake, it's been a very sad news day. 
0	@jvmediadesign I have pic of bucket kitty!! but, I'll probably post it tomorrow now. means having to find cables and connections... 
0	having a major head ache!!!!  this sucks men! arrrrrrrg!
1	inducted the new FLOfficers tonight 
1	@Jnez How are the kitties/kiddies? 
0	Started getting mailshots aimed at pensioners - it's all downhill now 
1	@HuntersMama1985 LOL, I was thinking the same thing 
1	@davesjessica wouldn't want you any other way! 
1	My friend's short story is going to press!  Congrats, Melody!
0	Biking is hard ya'll 
1	noodlebox with amanda tonight 
0	I wish this was easier. Or that you got the hint. booooo 
1	@lsndr87 Good Luck Girl 
1	@glenzgolfvi LOL really? I always thought I @ too much.  have a good night.
1	@joycekim haha, I have not told him yet. 
0	Brain Hurty Squishy Mess 
0	Staying at a friends house...house sitting, neighbors are SO loud-having a party 
1	@MelanieMerkosky  heres a link to a blog post i made about how to sign up for you and angel http://babyboxes.livejournal.com/123900.html
1	@veronica78 night V! sweet jon dreams. good luck on the test! love and HUGGERS! 
0	I so hate homeworks -.- My head hurts so bad 
0	@naughtyhaughty I had on my page for sooooo long!!! Until it got deleted  Sad day in history
1	@fartingpen agreed 
0	@_saffron  Why not? :[
0	@THEcamacho danm I wanted to hear that studying sucks 
0	Ready for sleep but having trouble sleeping 
1	@tsarnick I know, i apologized to her 
0	@shantelleb so has mine 
0	@yayfuckbuddies what? I would!  And me horny too 
1	@rowanpony And I thought I was cold this morning in 16 deg C weather? Brrr!  
1	Morning all - just had first cuppa   Hazy sunshine here.
1	@danielc Sorry it wasn't Wrath of Khan.  But we made do. 
0	Ahhh!! The Drafthouse had a surprise world premiere screening of the new Star Trek last night! And I was at Torchys! 
0	@siddharth_ind yeah i do. i have an application that runs every few minutes to do that but its the add-ons. they conflict all the time 
0	@soillodge yes, it will be. it's only Monday 
0	@jess22t haha i know eh. but i'm thinking about vet science at sydney uni. cept that the guy wasn't there last night. he was in hostpital 
1	got up to take the Mr to work on his birthday 
1	leave the irreparable past in God's hands and step out into the irresistible future with Him! 
0	Finds her mom rly annoying. I need to detox and do an H2O day. My skin is shitting. 
1	just bought the best scarf ever 
1	did some tafe work and am going to do more tomorrow when im at mummas place.. going up for another baking day 
0	wishes for good old cartoons to come back. ie: Captain Planet! Where's Wally! Daria! (sadness  )
1	@GABBYiSACTiVE mmmmmm coffee please, LOL 
0	@stephenkruiser I am so sorry to hear that!  Take care!
0	Area nightclub making Ã¯Â¿Â½8 out of the bewilldered uni students who have arrived home. while the poor folk like me have to struggle on 
1	nodame cantabile is &lt;3. I think I'm falling in love with classical music. 
0	i miss my 808 fam 
1	@dhollings Your TwitterTips bar runs like a dream on FF 3.0.8 
1	Flickr group &quot;Things iPhoto Thinks are Faces&quot;   http://is.gd/r5il
0	@TyJaneTrev i agreee! clearly they only want attention, SORRY I COULDN'T CATCH THE TRAIN MATEEE 
1	@heidimontag it was really good... 
1	@rachelramsay most quality hosts that offer reseller accounts can do that for you 
1	@mattimassacre nice  yeah so wish I could afford those things
0	some1 hacked my account on aim  now i have to make a new one
0	@aniita_0517 Yes i did. That's a sad topic for me! haha... I am not going to the concert... It's very far and probably very expensive  
0	wow! i got sick out of nowhere  and now i cant think straight....and mtv hasnt posted the hills online, wtf!
1	@leiabox so what can you tell us about it? I'm totally geeking out right now 
0	@Artistbabee but tht's annoying &amp;definitely not bitchy enough  he def broke like everything in me. he prolly doesn't even kno oct. 5!
1	@hannahpoulton good morning! you sound very chirpy 
1	@loic I want to see that too! But it'll take so long to get 800 friends.. 
0	@alicayaba so cuuute! hey, i miss you na!  its not the same not seeing you girls everyday 
1	@Laatina MONDAYS ARE WHAT YOU MAKE OF IT. 
1	@andyclemmensen haha ur gonna get waay pissed at us. ur using that pic i sent u as ur facebook picture!!  read the message i sent u on fb
0	Friendfeed beta doesn't appear to like my Twitter account  http://ff.im/-1Y0Zm
0	Is waitin for th break down service as somethin fallen of my car. I've got my hot water bottle with me. Feel such a twat 
0	TuesdayÃ¯Â¿Â½ll start with reflection Ã¯Â¿Â½n then a lecture in Stress reducing techniques. That sure might become very useful for us accompaniers 
1	@amp451 good night  sweet dreamz
1	@billglover Yeah, and then call forwarding to my Chinese cell phone. Want to test local call to # -&gt; cell, and I can't call myself 
0	..and of course... I have access to my Halo 3 Mythic Map Pack re-download.. but bad news.. not the Legendary Map Pack... ugh.. 600MS... 
1	@jonathanRKnight Hey Jon! It's real and I hope you take care of yourself...we don't want you to get too rundown.  ((Hugs))
1	@pjaficionado  Having fun, loving life, happy to be in the game. Everything else is a bonus. Not just BS either!
1	I missed twitter, ym, multiply and PET SOCIETY. I haven't been able to use the internet because I was quite busy for the past few days. 
0	@celycarmo i'm sorry I don't understand your last comment 
0	Is just loving the fact that it is 3:30 in the a.m. and my lil daughter will not go back to sleep!!! 
1	Ok.. so Dunkroos could not be found, but I found something called Dunk 'ems and the flavor is &quot;Awesomely Oreo&quot; I shall now try it 
0	Allergies playin up like mad today 
1	hanging out with Emily. I love her. She's wonderful. 
1	@aidenchan yeah sure but its my sister's so take EXTRA gd care 
1	@mathewanthony Mathew, it is pretty crazy huhh  text me in the A.M.
0	@robertfperez ugh of course not  Just thursday and friday..sat I have both kids
0	@dadi_iyal and you'll get familiar with twitter pretty soon!!! i'm not coming back this summer, so that means i dont even see you then?! 
1	@foodphilosophy I know what you mean. You can look at bounce backs then send email to yahoo &amp; so on... They will clear your URL. 
1	i just cut my hair and it actually looks a lot better ahaha 
0	I am soooo tired @ work 
0	@JoannaFBeckett, i don't think there's one close by. Last time I checked, the closest one was 70 miles away! 
0	@nick_carter Come to the chat  just 15 minutes  please? http://fanclub.backstreetboys.com/chat.php
1	@amylynnequist ah. i hear you. hope everything work outs. 
1	loves spending time with a newborn... i love you zoe!   so happy you joined us early!
0	not feeling v good abt myself 
1	Better then what I thought, I can sleep now 
1	im going to danniis party nd im gona dress up as a giant duck  yaay!!
1	Lets Drop ..Ich hatte gerade KÃ¯Â¿Â½se auf Toast. Germandoo. Oh the Joy of knowing some words in german  (via twitt.. http://tinyurl.com/dbvlwt
0	One of the hardest thing with this schedule, no one I can chat with at the end of my day usually 
1	I feel so great for starting twitter at suzanne  but still hardly anyone has it.
1	@r_keith_hill Thans for your response. Ihad already find this answer 
0	cuz like troybolton is the hottiemcsuperbob. omfgz. my nail buds  - cries -
0	I'm stuck awake in the middle of the night for the second day in a row. And I felt terrible yesterday. 
0	@Marge_Inovera I tried tweetdeck once and I hated it with a passion. Or it hated me, I'm not sure... 
1	@mattgalloway heh heh 
0	@x0mrsjoejonas im okay.. Im just really really missing my best friend 
0	and they advertising fake louis bags as 100% authentic on google  i'm pissed!
0	@moony394 OHH! OMG. LMAO. I'm crying right now, LOL! KUTNERRRR was the best! 
1	@grimtorn You can start making a religion of your own to make yourself fall asleep them 
1	@jreneebuchholz I will have to try that sometime. I like Greek food..uh, well, I like most food. hehe 
0	@DHughesy Thats when i have my birthday, but we already have plans 
0	one of my friend called me, and asked to meet with her at Mid Valley today...but i've no time *sigh* 
1	Good Morning Twitters!  Do You have a Trouble Tree? This man does  http://bit.ly/Jsxm
1	eww maths, one day till holidays 
1	I'm officially going to bed! Goodnight 
0	I don't like the previously on skins thing that starts at season two. I like it when it went straight into the intro like before 
1	@pinkcat Bonjour le chat 
1	Denise, I love you. 
1	@Hollywood_Trey 
1	@hellivina You just gotta find something that speaks to you - and dive in.   I help rescued animals - those fuzzy faces make it worthwhile
1	@pinkcat Morning 
0	i miss my bcd friends 
0	cant sleep but im still feelin like a piece of shit 
0	@nick_carter Aww Nick!! I like your hair longer, why did you cut it off?  Break. My. Heart.
0	l want, but I can't sleep 
1	@DontaStorey Boy stop Pssh!  What you been up to?
0	vacations makes me feel sick! 
0	@chewbeka yeah it is brutal  at least it's not until June lmao. But I'm excited, then we have to get onto another plane to Canada LOL
1	@procoder hmmm, sure sure  so what r u upto ? hows the day for u?
1	Horray!! I've been accepted into the Bazaar Bizarre Maker Faire 2009!! With 50% of accepted vendors being NEW to BazBiz, I am honored. 
0	Blip.fm is undergoing maintenance.  http://blip.fm/
1	Also getting alpaca and ima walk it 
0	dancing with myself.... I'm not Emo!!! Want to write a song.... 
1	All going according to plan. ...Oh, joy 
1	Just finished Chuck &amp; 24.  Both were good. 
0	I've been stuck in this house for two days 
0	@mileycyrus i have the same problem, but it's 4:43 here... let's see if counting works..1234...56 57 58... 132 133 134... no z's for me! 
1	@MerCleve go to sleep. I hope u pee on yourself in the middle of the night.  I'd hate to have to beat u on the golf course tomorrow. 
1	@CanUhandleMee Lemme pour u some hot Tea with some honey. Talk to me woman! 
0	tired but cant sleep............. 
0	@darylsws kids are on holidays 
0	@sevenmac You should set up a video channel for your podcast on Miro. Just checked and you're not listed there. 
1	@trentvanegas twitter ain't broke, Trent, they got plenty of dough 
0	@Warlach Curse ye!! Have fun at it. I miss doing online PR for Paramount Pics 
0	@josordoni yeah it was good news, a y combinator interview next week! dunno bout the oyster, will just suck it up I guess 
1	@ElementsOfJazz Good question, had a bit of a rough day and physically not well but I'm hanging in there and still smiling 
1	@duanestorey Happy birthday 
1	@SilkCharm re: #nbn as someone already said, does fiber to the home mean we will all at least be regular now 
0	im on val's mac in iitsc clubroom. still sweating 
1	I am bored 
0	@celesteclara i can't sleep either 
0	Gooood mooorning world. I had a dream last night I fucked my knee again  Def need to kick start my strengthening ready for Bournemouth 7s!
0	@msdrama hey missed ya at the meeting  sup mama
1	supposedly i should be a motel owner, to get an insurance for the same as per some call-center execs.... man i feel rich 
1	people amaze me 
0	A king sized bed is nice but sad and lonely with no hubby, puppy, or kitty   I am over this whole conferenceing thing.
0	talking to a boy  hating work though 
0	@zaibatsu ME...I'm up.  
1	@leoncitobonito oh! that's cool. the mug came out well. good job. 
1	@misschuchu Mimi!! hi   i love your pic u look good
1	OMG .. Have to load up the iPOD off to Fresno tomorrow.. I need to stay entertained.  Leaving at 4 am urrrggg!
0	@stephenkruiser oh  my sympathies. it's a hard decision. i always hope my old border collie will go in her sleep. she's 14 too. *hug*
1	Big thanks to Brenton for my workouts! He's kicking my butt into shape! Hello bikini body. 
1	@ichristian works for me 
0	wants to use the 8-directional dance pad, pero di compatible sa TV yung game.  http://plurk.com/p/n0hyu
1	Good Morning TwitEarth! 
1	@bella456 Nah! You already gave me that good idea for the strawberry yogurt at Menchie's! 
0	flu shot.. ouch 
0	@TheLeagueSF Not Fun &amp; Furious? The new mantra for the Bay 2 Breakers? It was getting 2 rambunctious;the city overreacted &amp; clamped down 
1	Another day in the office... 2 days to go.  http://twitpic.com/2y2y1
1	@cookrn woohoo!  yeah that day i was rockin it hard core  
1	@theragingocean BonJour Spacecowboy,I wish I was either of it .I work with Kids, can go out whenever I want and go wherever I want to 
1	Second attempt:hi Stefan!youÃ¯Â¿Â½re so pretty! 
1	@pingfm we love you too! 
0	@fishmouse it is hilarious and I linked the clip from LJ some time ago but when I went back just now it was a dead link 
0	thats it!, im folding and getting tweetie for my iphone - #twitteriffic is taking toooo long to update!.  i need grouping &amp; replies.
0	Doing my taxes. Not in the best mood because of this 
0	@Linda_James Im not a morning person! Never have been  prefer the night!
1	@Schofe What happens if you're late for TM?  Who's your 'backup' these days?  Or will Fern wing it?? 
0	@JCTurner Yeah, not good. Even going back to 2.2.1 didn't resolve it. 
1	nite twitterville  workout in the am  -ciao
0	I had a horrible nightmare last night which affected my sleep, now I'm really tired 
0	im yellinq at ma mummyy  !! lol .. she is ANGRY AT MEE  !! 
0	nasty scraping noises from the back of my car ... 
1	Or maybe i can -_- Idk i still think twitter is weird but i like the name 
1	@nicolerichie  I remember Anne of Green Gables - My sister and I used to watch it when we were younger! 
1	happy to spend time with the family. 
0	DAMN- my PC has COMPLETELY given out  this sucks ...
0	|H|ouse made me sad. Oh, Kutner 
0	I'm gonna get up late tomorrow and it's 132am here. I gonna get tipsy by my lonesome. That's...that's just sad 
0	Superneej: Morning! Bah Car won't start.. waiting for the ANWB.... 
0	missed Brent at praise band.   No fun to not have the your lead guitarist.  &lt;pout&gt;
0	struggling with eam law 
1	@friendlypharm  too bad it's true, for the most part 
1	today was super fun and we tried new things plus we have future hangout buddies 
1	@TheNewsChick u are a true fan (and optimist). i'll take a winning season   #Mariners
0	in a taxi on the way to get pizza. bad traffic and headache. worst. 
0	@pietrofelix good luck enduring the tiring journey! 
0	My thoughts are with Sandra Cantu's family at this difficult and sad time 
1	@Hibernia1 *hugs*  No need to be sorry, if it helps to talk and get it out, go right ahead, I don't think that is whining at all 
0	Sorry, was getting ready.  Going to leave at 8am today.
1	@loveistoartas I love that movie. 
0	@Sephystryx I've been looking about for good stuff to write, but also been doing loads of uni work 
0	@eNiBeNi i would if i knew them  ed si que se duerme temprano :S
0	@vernonhamilton You're a stranger   
0	@SupaMagg that happened to me saturday night. along with my glittery green lighter! 
0	I can't take this heat! It's like an oven in here. I feel sick nwo 
0	@SpazMoraz get up lady! See you in work ... Boohoo 
0	my dog can't move anymore. praying that he will be okay 
1	I wanna get stonded and watch this movie again 
1	@JonathanRKnight Glad to hear that you had such a great night! You rock &amp; I hope tonight is just the 1st of many feel good shows for you! 
1	@MidLifeCrunch strange your page is just like our company 
1	@Anjuli_nz haha there is a bit of that! makes getting up early easier too. 
0	@heatherlibby  Oh well, she seems like trouble. Christian Slater is trying to kill her at the moment.
0	@FakerPattyPattz Oh dear. Were you drinking out of the forgotten table drinks? 
1	Time for bed! Sleeping to Thursday  pretty stoked for school tomorrow. Goodnight all!
1	tweeting from my brand new Sony PSP... just because I CAN!!  
0	Early morning meetings 
1	Saddle Ranch Comedy night. Then back to the boy's house 
0	@BipLing are you coming to aus?!?!? or is cobi going to you  jealous!!! lol misser you
1	Starting a busy day at work happy that @geoffjones rang me from airport 
1	@danseto Roger that, sir! 
1	@Hedder37 lol. Okay  sounds like a plan.
1	@mantia Do you have an example of the animation? I mean a youtube video or something? I'm curious to see it work. Snowing there too? 
0	Noes, my goat-wool socks have worn through 
1	@ddlovato heydemi  whats up? haha, i just wanted to say i love you music and your a really talented person. love to hear from you &lt;3
1	@jazz_nash ahaha im sure it is. lol 
0	@TerryFree Lol byeee time to go 
0	is sad that the march break is over 
1	@ggen its pretty fucken good so far hehe 
0	Mraow, I feel like dancing, but first art school wants to rape me some more. 
1	@SirGoose LOL Start over  if u were a melerr dude, go firearms or big-guns - or vice versa! same for Good-Evil. lotsa fun!
0	Think I'm going to bed. Goodniight. I hate this 
1	HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you 
1	@edlectronic i love me some ladytron 
0	ugh hate haviinq dis sleepiinq problemsz 
0	@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up too
0	is missing playing my trumpet 
1	@JonathanRKnight Jon this ride you have taken us on is way too amazing! We are just glad you can hear us &amp; understand if you cant reply 
1	im watching stomp the yard  mann i love that movie :]
0	@SimoneKali Get me an autograph and shout out! You have to record it though. My computer is dead so I can't listen. 
0	@duncn Revision, again.  Oh, and morning @itscammy!
1	listening to some music and just chilling....I'll probably regret not getting work done...but till then i'm just gonna kick back 
1	@andrewrondeau Welcome!  
0	still up trying to finish a mix 
0	@crummyasshole i don't like that they only had him in the first movie  cillian murphy is hot 
0	@Unholyknight so did your mom last night.  brb while I figure out whether I just burned you or myself the most.
1	@heidimontag Great episodes.  Didnt know there would be two!
1	&quot;City of Ember&quot; was AWESOME!!! SO have to finish the book and read the next one (ones?) now.  Time for bed possibly? Who knows, really. XD
1	@QuotableBuffy I got a bunch of Buffy songs too! One of my faves is &quot;Vivian&quot; by Nerf Herder, when Faith met Spike in Buffy's body. 
1	@JonathanRKnight Hi Jon! Great to hear from you! See you on the cruise, I cannot wait! Hope all is well on the Knight bus!  You are loved!
0	It was a sleepless night 
1	@ingridmusic I can't wait! I'll def. come out to see you when you come to Portland 
0	is going to school to do dt 
0	good night swetdreamss to everyonee   and jared never chat in kyte puff 
1	@thornbek Erin Esurance is so hot. Carry on 
0	is watching the hill . . .and its making me sad 
0	@BrandzHD TAKIN A BREAK FROM THE CLUBS PLEASE DONT TELL ME WHERE U AT 
0	Can't sleep. Need to talk to someone. 
1	@MiltyKiss sadness! but they are credited in the movie! 
1	My brother is sick too lol. Quite weird 
1	@Llawen Thank you Cal!  Always sunny in Wales? lol Yes the people maybe but certainly not the weather!
0	@choclatdrop404 he's not paying me any attn 
1	signing off now  ttual
0	work again 
0	@Nightwyrm no not yet 
1	NOT LONG until our site goes on line  4 more hours to go 
0	gosh it`t 9:39 am and i am soooo tired &quot;yawn&quot; i want to go back to sleep but i can`t 
0	trying to write dssertation 
1	@carlos0312 yeah. At first I thought it was strange too. But I'm not complaining  I'm used to it now. I'll look it up.
1	@QUEENIE909 hum nice 1! lol take something..LOL yeah party over there, haha u kno them drunk ass's  Will i b seeing you @ Janets party??
1	@derangedangel cheer up its our birthday soon 
1	@butterflyb I must have had a dozen throat coats a few days ago. Ahhh, the Coat. That and Grand Marnier do wonders for me 
1	making dinner with my son 
1	@KeepinUpWKris omg you are the best mom...your girls are blessed 
0	i don't see the big deal with this website 
1	@JACATRENICH there ya go silly boy. nice job 
1	i went on fb and wasn't bothered to check all my notices. 
1	i wonder how long i can stay up until i pass out and wake up again at 6 
0	@EllenDeG ellen......... Do my messages not get to you.......  if you didn't notice i'm sad. I try so hard to communicate wif u
1	I will be enjoying my long vacation starting tomorrow!  I'll also be doing some reflection in the spirit of the Lenten Season! ;)
0	Too many assignments 
1	up and running, London calling 
0	To the people who called out to me on the red carpet, I was blinded by the lights! 
1	21 Days till chris comes home and 67 days till summer 
1	@epistemographer @digitalhumanist Doing a disciplinary PhD with the support/structure of a New Media program like that sounds heavenly 
1	@AttractMode Thanks for putting on such a great event. Can't wait for the inevitable sequels! 
0	Perfectly ripe and fresh banana goes in the bag.. Arrive at office, it looks like it has been hit by a freight train. Poor banana 
0	watching Fallon with mom and working on a project...school is hard 
1	@ninjen G'Night, youngster. Rest well. 
1	@misstoriblack I have absolutely no doubt that I will!  here's to your continued success 
0	@danielhalpin Gonna try and find a sports bar to watch that at... not got a chance though I don't think 
0	flat out today didnt get everythin done &amp; endured massive headache, fever and nausea. still have to finish my essay &amp; work tomory all day 
1	@ryanrfish thank you 
0	@rougeforever I've just been faffing  Actually, reading; which is work but doesn't feel productive.
1	@Candacegirrl Thank God I don't have to take bio! 
1	@djlogansama Ugh. That first 'now' should be a 'know'. It's your fault for making me stay up late on a Monday 
1	aaaaahhhh.... finally done. next stop zippy's. 
0	Blip.fm is down...I'm going back to normal tweeting for a while. 
0	didnt hear from my hunn today 
0	STOU site not update, no info about 2/2552 exam, and open course, I must wait for mail notices and doc. um... 
0	Even a four day week seems too long  I want to stay in bed!
0	wondering where the sunshine went 
1	After a weekend that'll never forget...its back to grindin 
